Belleville_2006,0,
Belleville_2007,1,
Belleville_2008,1,
Belleville_2009,1,
Belleville_2010,0,
Belleville_2011,3,
Belleville_2012,0,
Belleville_2013,1,
Belleville_2014,20,
Belleville_2015,0,
Belleville_2016,0,
Belleville_2017,0,
Belleville_2018,0,
Belleville_2019,0,
Joliet_1990,0,
Joliet_1991,0,
Joliet_1992,0,
Joliet_1993,0,
Joliet_1994,0,
Joliet_1995,0,
Joliet_1996,0,
Joliet_1997,0,
Joliet_1998,0,
Joliet_1999,0,
Joliet_2000,0,
Joliet_2001,0,
Joliet_2002,7,
Joliet_2003,0,
Joliet_2004,0,
Joliet_2005,0,
Joliet_2006,14,
Joliet_2007,1,
Joliet_2008,1,
Joliet_2009,0,
Joliet_2010,1,
Joliet_2011,1,
Joliet_2012,0,
Joliet_2013,2,
Joliet_2014,0,
Joliet_2015,0,
Joliet_2016,1,
Joliet_2017,0,
Joliet_2018,10,
Joliet_2019,0,
Peoria_1990,0,
Peoria_1991,0,
Peoria_1992,0,
Peoria_1993,0,
Peoria_1994,0,
Peoria_1995,0,
Peoria_1996,0,
Peoria_1997,0,
Peoria_1998,0,
Peoria_1999,0,
Peoria_2000,0,
Peoria_2001,0,
Peoria_2002,3,
Peoria_2003,0,
Peoria_2004,0,
Peoria_2005,0,
Peoria_2006,6,
Peoria_2007,0,
Peoria_2008,0,
Peoria_2009,2,
Peoria_2010,1,
Peoria_2011,0,
Peoria_2012,0,
Peoria_2013,4,
Peoria_2014,0,
Peoria_2015,0,
Peoria_2016,0,
Peoria_2017,0,
Peoria_2018,8,
Peoria_2019,7,
Rockford_1990,0,
Rockford_1991,0,
Rockford_1992,0,
Rockford_1993,0,
Rockford_1994,0,
Rockford_1995,0,
Rockford_1996,0,
Rockford_1997,0,
Rockford_1998,0,
Rockford_1999,0,
Rockford_2000,0,
Rockford_2001,0,
Rockford_2002,0,
Rockford_2003,0,
Rockford_2004,0,
Rockford_2005,0,
Rockford_2006,2,
Rockford_2007,1,
Rockford_2008,0,
Rockford_2009,0,
Rockford_2010,1,
Rockford_2011,0,
Rockford_2012,0,
Rockford_2013,0,
Rockford_2014,0,
Rockford_2015,0,
Rockford_2016,1,
Rockford_2017,0,
Rockford_2018,4,
Rockford_2019,1,
Springfield in Illinois_1990,0,
Springfield in Illinois_1991,0,
Springfield in Illinois_1992,0,
Springfield in Illinois_1993,0,
Springfield in Illinois_1994,0,
Springfield in Illinois_1995,0,
Springfield in Illinois_1996,0,
Springfield in Illinois_1997,0,
Springfield in Illinois_1998,0,
Springfield in Illinois_1999,0,
Springfield in Illinois_2000,0,
Springfield in Illinois_2001,0,
Springfield in Illinois_2002,0,
Springfield in Illinois_2003,0,
Springfield in Illinois_2004,0,
Springfield in Illinois_2005,0,
Springfield in Illinois_2006,0,
Springfield in Illinois_2007,0,
Springfield in Illinois_2008,0,
Springfield in Illinois_2009,0,
Springfield in Illinois_2010,0,
Springfield in Illinois_2011,0,
Springfield in Illinois_2012,0,
Springfield in Illinois_2013,0,
Springfield in Illinois_2014,0,
Springfield in Illinois_2015,0,
Springfield in Illinois_2016,0,
Springfield in Illinois_2017,0,
Springfield in Illinois_2018,0,
Springfield in Illinois_2019,0,
Evansville_1990,0,
Evansville_1991,0,
Evansville_1992,0,
Evansville_1993,0,
Evansville_1994,0,
Evansville_1995,0,
Evansville_1996,0,
Evansville_1997,0,
Evansville_1998,0,
Evansville_1999,0,
Evansville_2000,0,
Evansville_2001,0,
Evansville_2002,13,
Evansville_2003,0,
Evansville_2004,0,
Evansville_2005,0,
Evansville_2006,0,
Evansville_2007,3,
Evansville_2008,0,
Evansville_2009,0,
Evansville_2010,0,
Evansville_2011,1,
Evansville_2012,0,
Evansville_2013,0,
Evansville_2014,0,
Evansville_2015,0,
Evansville_2016,0,
Evansville_2017,0,
Evansville_2018,2,
Evansville_2019,1,
Fort Wayne-South Bend_1990,0,
Fort Wayne-South Bend_1991,0,
Fort Wayne-South Bend_1992,0,
Fort Wayne-South Bend_1993,0,
Fort Wayne-South Bend_1994,0,
Fort Wayne-South Bend_1995,0,
Fort Wayne-South Bend_1996,0,
Fort Wayne-South Bend_1997,0,
Fort Wayne-South Bend_1998,0,
Fort Wayne-South Bend_1999,0,
Fort Wayne-South Bend_2000,0,
Fort Wayne-South Bend_2001,0,
Fort Wayne-South Bend_2002,7,
Fort Wayne-South Bend_2003,0,
Fort Wayne-South Bend_2004,0,
Fort Wayne-South Bend_2005,0,
Fort Wayne-South Bend_2006,0,
Fort Wayne-South Bend_2007,0,
Fort Wayne-South Bend_2008,1,
Fort Wayne-South Bend_2009,0,
