"29","Portland in Oregon"_2007,0,
"29","Portland in Oregon"_2008,0,
"29","Portland in Oregon"_2009,0,
"29","Portland in Oregon"_2010,0,
"29","Portland in Oregon"_2011,0,
"29","Portland in Oregon"_2012,0,
"29","Portland in Oregon"_2013,0,
"29","Portland in Oregon"_2014,0,
"29","Portland in Oregon"_2015,0,
"29","Portland in Oregon"_2016,0,
"29","Portland in Oregon"_2017,0,
"29","Portland in Oregon"_2018,0,
"29","Portland in Oregon"_2019,0,
"30","Philadelphia"_1990,0,
"30","Philadelphia"_1991,0,
"30","Philadelphia"_1992,0,
"30","Philadelphia"_1993,1,
"30","Philadelphia"_1994,0,
"30","Philadelphia"_1995,1,
"30","Philadelphia"_1996,2,
"30","Philadelphia"_1997,0,
"30","Philadelphia"_1998,0,
"30","Philadelphia"_1999,0,
"30","Philadelphia"_2000,0,
"30","Philadelphia"_2001,0,
"30","Philadelphia"_2002,17,
"30","Philadelphia"_2003,8,
"30","Philadelphia"_2004,5,
"30","Philadelphia"_2005,2,
"30","Philadelphia"_2006,5,
"30","Philadelphia"_2007,5,
"30","Philadelphia"_2008,43,
"30","Philadelphia"_2009,3,
"30","Philadelphia"_2010,6,
"30","Philadelphia"_2011,16,
"30","Philadelphia"_2012,17,
"30","Philadelphia"_2013,3,
"30","Philadelphia"_2014,1,
"30","Philadelphia"_2015,13,
"30","Philadelphia"_2016,12,
"30","Philadelphia"_2017,2,
"30","Philadelphia"_2018,65,
